CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating
1784,21,Male,113566,Rarely,113,Mexican,Breakfast,1,Casual,Dine-in,1,51,3,5,4
1785,52,Male,141295,Monthly,161,Indian,Dinner,3,Business,Takeaway,0,38,1,5,5
1786,44,Female,41586,Daily,115,Chinese,Breakfast,8,Business,Takeaway,0,14,4,3,4
1787,32,Female,49158,Rarely,182,Indian,Breakfast,8,Business,Takeaway,0,43,5,1,1
1788,56,Female,63004,Monthly,177,Indian,Dinner,9,Business,Dine-in,0,2,1,4,5
1789,28,Female,103574,Monthly,128,American,Lunch,6,Celebration,Dine-in,0,54,5,1,4
1790,46,Male,116176,Weekly,81,Mexican,Lunch,5,Casual,Dine-in,0,46,5,5,5
1791,47,Female,51250,Weekly,200,Chinese,Dinner,6,Business,Takeaway,1,59,3,3,2
1792,21,Male,79413,Weekly,64,Italian,Lunch,6,Casual,Dine-in,0,51,3,1,2
1793,49,Female,136794,Rarely,13,Indian,Lunch,8,Casual,Takeaway,0,45,3,2,2
1794,44,Male,84953,Weekly,29,Mexican,Dinner,3,Celebration,Takeaway,0,50,5,5,2
1795,38,Male,74170,Monthly,108,Mexican,Lunch,1,Casual,Dine-in,0,23,4,2,3
1796,39,Male,134109,Rarely,142,Italian,Lunch,6,Casual,Dine-in,0,39,3,1,1
1797,58,Female,80882,Weekly,36,Italian,Breakfast,8,Business,Takeaway,1,19,4,2,3
1798,60,Female,112071,Monthly,161,American,Lunch,6,Casual,Takeaway,1,3,5,5,3
1799,18,Male,51238,Rarely,104,American,Breakfast,8,Celebration,Dine-in,0,13,5,3,4
1800,55,Female,122185,Weekly,136,Italian,Breakfast,9,Casual,Dine-in,0,40,3,5,5
1801,23,Male,55478,Daily,85,Chinese,Dinner,5,Casual,Dine-in,1,53,5,3,3
1802,59,Female,30817,Weekly,122,Italian,Lunch,6,Casual,Dine-in,0,57,2,1,2
1803,19,Male,94387,Monthly,83,Italian,Breakfast,7,Celebration,Takeaway,0,31,5,1,4
1804,30,Female,90857,Weekly,137,Italian,Dinner,2,Casual,Dine-in,0,4,5,3,2
1805,69,Female,59848,Monthly,35,Chinese,Lunch,1,Business,Takeaway,1,27,3,5,5
1806,55,Female,22813,Weekly,44,Indian,Lunch,3,Celebration,Dine-in,1,22,2,2,2
1807,64,Female,28420,Monthly,101,Italian,Dinner,1,Celebration,Dine-in,1,15,4,4,1
1808,47,Female,118882,Weekly,51,Indian,Dinner,9,Business,Dine-in,1,54,5,5,2
1809,39,Female,76116,Weekly,78,American,Dinner,8,Celebration,Takeaway,1,22,1,2,1
1810,55,Male,55986,Weekly,148,Italian,Lunch,2,Business,Dine-in,1,50,2,4,1
1811,39,Male,115484,Weekly,152,Italian,Dinner,3,Casual,Dine-in,1,49,3,5,3
1812,69,Female,92995,Weekly,90,Italian,Dinner,6,Celebration,Takeaway,0,8,4,5,1
1813,40,Female,53058,Weekly,194,Italian,Breakfast,9,Casual,Takeaway,0,59,4,2,3
1814,32,Male,100305,Monthly,41,Indian,Lunch,9,Celebration,Takeaway,1,29,4,1,1
1815,37,Male,49578,Weekly,147,Chinese,Lunch,7,Business,Takeaway,0,42,1,4,5
1816,66,Male,120990,Weekly,73,American,Lunch,1,Celebration,Dine-in,1,50,3,5,1
1817,26,Male,141009,Weekly,159,Chinese,Lunch,8,Celebration,Dine-in,1,28,4,1,2
1818,32,Female,48420,Monthly,12,Indian,Lunch,7,Celebration,Takeaway,1,32,4,2,4
1819,42,Male,101836,Weekly,107,Italian,Breakfast,5,Business,Takeaway,1,29,3,1,2
1820,52,Female,82450,Monthly,100,Indian,Lunch,8,Casual,Dine-in,1,48,5,1,4
1821,26,Female,113498,Weekly,135,Indian,Breakfast,8,Business,Dine-in,0,29,5,3,3
1822,18,Male,40912,Monthly,118,Mexican,Lunch,1,Celebration,Takeaway,0,26,1,4,3
1823,50,Male,132098,Weekly,170,American,Breakfast,3,Business,Dine-in,1,37,5,4,3
1824,45,Female,25596,Weekly,75,Italian,Dinner,2,Business,Takeaway,1,7,3,5,1
1825,61,Female,117267,Rarely,161,Italian,Lunch,1,Casual,Takeaway,1,58,2,1,2
1826,69,Female,49393,Daily,122,Indian,Lunch,1,Business,Takeaway,0,19,2,2,2
1827,21,Female,92875,Rarely,45,Chinese,Lunch,6,Casual,Takeaway,1,19,4,4,4
1828,54,Male,121186,Weekly,136,Chinese,Breakfast,1,Casual,Takeaway,0,43,5,3,1
1829,25,Female,115020,Weekly,123,Indian,Dinner,3,Celebration,Dine-in,1,47,5,4,5
1830,47,Female,84915,Weekly,83,Indian,Breakfast,4,Casual,Takeaway,0,37,4,1,2
1831,24,Female,132486,Rarely,197,Mexican,Lunch,3,Casual,Dine-in,1,56,5,1,4
1832,54,Female,21979,Monthly,94,Italian,Lunch,8,Business,Dine-in,0,7,2,1,5
1833,66,Male,125916,Monthly,195,American,Lunch,1,Business,Dine-in,0,10,4,5,5
1834,64,Male,121923,Weekly,32,Mexican,Dinner,5,Casual,Dine-in,0,49,1,4,5
1835,52,Female,106697,Weekly,69,Italian,Lunch,9,Celebration,Dine-in,0,53,5,2,1
1836,22,Female,129590,Weekly,137,American,Dinner,8,Casual,Dine-in,1,37,4,5,4
1837,30,Male,135575,Weekly,136,Italian,Breakfast,3,Casual,Takeaway,1,14,4,4,4
1838,18,Male,141316,Monthly,118,Chinese,Dinner,5,Celebration,Takeaway,0,50,2,1,3
1839,39,Female,41861,Monthly,47,Mexican,Dinner,5,Casual,Takeaway,0,49,5,3,2
1840,33,Female,22926,Monthly,158,American,Lunch,2,Business,Takeaway,0,46,3,2,5
1841,34,Female,133211,Monthly,136,Mexican,Lunch,9,Casual,Dine-in,1,53,2,5,2
1842,35,Male,70018,Rarely,54,Chinese,Lunch,9,Business,Takeaway,1,56,5,5,2
1843,66,Male,86806,Weekly,173,Indian,Dinner,6,Business,Dine-in,0,43,4,1,5
1844,59,Female,77267,Rarely,124,Indian,Breakfast,6,Business,Dine-in,1,5,5,4,5
1845,54,Female,123993,Monthly,175,Indian,Dinner,6,Casual,Takeaway,1,36,5,5,1
1846,39,Female,43817,Daily,190,Mexican,Lunch,2,Casual,Dine-in,0,38,2,3,1
1847,64,Male,54825,Weekly,35,American,Dinner,7,Business,Takeaway,1,38,5,3,1
1848,34,Male,85083,Monthly,103,Indian,Lunch,4,Business,Takeaway,0,17,5,1,4
1849,63,Female,45027,Monthly,130,Italian,Dinner,9,Celebration,Takeaway,0,45,4,3,3
1850,54,Female,60570,Weekly,76,Chinese,Lunch,4,Business,Takeaway,1,44,4,2,1
1851,30,Male,25599,Weekly,173,Indian,Lunch,9,Celebration,Dine-in,0,44,3,1,2
1852,33,Female,38473,Weekly,81,Indian,Dinner,4,Casual,Takeaway,0,12,3,5,5
1853,27,Female,131036,Daily,54,American,Dinner,8,Celebration,Takeaway,1,6,3,3,2
1854,27,Female,133891,Rarely,192,Mexican,Lunch,3,Celebration,Takeaway,1,3,1,1,2
1855,49,Male,109746,Weekly,187,Mexican,Lunch,8,Business,Takeaway,1,22,1,5,3
1856,52,Female,136450,Weekly,198,Italian,Breakfast,1,Celebration,Takeaway,1,33,2,4,3
1857,44,Male,138993,Daily,83,Indian,Lunch,6,Business,Dine-in,0,9,1,5,5
1858,58,Male,123271,Rarely,92,Chinese,Dinner,2,Business,Dine-in,1,11,2,1,5
1859,47,Female,87242,Rarely,145,Chinese,Dinner,7,Casual,Dine-in,0,52,2,2,3
1860,22,Female,45774,Monthly,133,Indian,Dinner,2,Celebration,Dine-in,0,2,1,1,5
1861,42,Female,141000,Monthly,77,American,Dinner,2,Celebration,Takeaway,1,11,5,2,2
1862,49,Male,147234,Weekly,74,Chinese,Breakfast,7,Business,Dine-in,0,13,1,2,4
1863,56,Male,138160,Weekly,12,Indian,Lunch,6,Celebration,Dine-in,1,19,2,3,4
1864,29,Female,126886,Rarely,132,American,Dinner,9,Celebration,Dine-in,1,45,5,4,4
1865,39,Male,142877,Weekly,70,Indian,Breakfast,8,Celebration,Takeaway,0,8,2,5,4
1866,47,Male,92159,Monthly,70,Indian,Lunch,1,Business,Takeaway,1,31,5,1,4
1867,65,Female,72466,Weekly,61,Indian,Dinner,6,Business,Takeaway,0,4,2,4,4
1868,33,Female,84596,Monthly,175,American,Dinner,4,Business,Takeaway,1,58,5,4,2
1869,44,Female,106597,Weekly,150,Chinese,Breakfast,7,Casual,Takeaway,1,35,2,1,4
1870,36,Male,25929,Monthly,177,Mexican,Lunch,5,Business,Dine-in,0,28,2,3,4
1871,24,Male,68450,Monthly,14,Italian,Breakfast,3,Casual,Takeaway,0,24,4,4,2
1872,56,Female,60299,Weekly,78,Mexican,Lunch,1,Celebration,Dine-in,1,20,2,1,5
1873,18,Male,67145,Rarely,72,American,Dinner,3,Casual,Takeaway,0,23,4,1,2
1874,34,Male,62133,Weekly,53,Mexican,Dinner,6,Celebration,Takeaway,1,54,2,4,5
1875,66,Male,73283,Rarely,101,Italian,Lunch,7,Celebration,Takeaway,0,27,1,1,5
1876,53,Female,143280,Monthly,76,Italian,Breakfast,8,Business,Dine-in,1,55,4,3,1
1877,60,Female,146855,Rarely,82,Mexican,Dinner,9,Casual,Takeaway,0,8,5,3,3
1878,55,Female,20894,Rarely,32,Mexican,Dinner,2,Casual,Takeaway,0,33,3,3,1
1879,53,Female,28754,Weekly,168,Chinese,Dinner,5,Celebration,Dine-in,1,44,1,4,5
1880,23,Female,25059,Rarely,67,Italian,Lunch,8,Celebration,Takeaway,0,18,4,3,5
1881,48,Female,82819,Rarely,186,Indian,Breakfast,4,Celebration,Takeaway,1,45,4,2,2
1882,21,Female,93082,Monthly,57,Italian,Dinner,6,Celebration,Takeaway,1,39,1,5,1
1883,59,Male,123736,Rarely,69,Indian,Lunch,4,Business,Dine-in,1,22,4,3,3
1884,66,Male,112736,Monthly,171,Mexican,Dinner,4,Celebration,Takeaway,0,49,4,3,4
1885,62,Female,115951,Monthly,180,Chinese,Dinner,4,Business,Dine-in,1,30,3,2,4
1886,29,Female,40842,Weekly,175,American,Dinner,2,Celebration,Dine-in,1,49,4,3,4
1887,65,Male,21013,Monthly,33,Indian,Dinner,1,Casual,Dine-in,1,26,4,3,2
1888,34,Female,144003,Weekly,65,Chinese,Dinner,9,Business,Takeaway,0,38,1,4,2
1889,46,Female,98046,Rarely,128,Chinese,Dinner,4,Casual,Dine-in,1,20,3,4,3
1890,59,Female,136675,Weekly,114,Indian,Lunch,4,Business,Takeaway,0,1,4,3,3
1891,62,Male,38724,Monthly,97,American,Breakfast,9,Casual,Dine-in,1,48,1,1,2
1892,57,Male,57260,Rarely,97,Italian,Lunch,6,Casual,Dine-in,0,39,4,4,3
1893,19,Male,122235,Rarely,143,Italian,Breakfast,4,Celebration,Dine-in,0,54,4,2,2
1894,23,Female,69893,Monthly,89,Mexican,Lunch,8,Celebration,Takeaway,0,6,1,3,3
1895,58,Female,72090,Daily,163,Indian,Breakfast,8,Celebration,Dine-in,0,49,4,2,1
1896,39,Male,20722,Monthly,86,Mexican,Breakfast,4,Casual,Takeaway,1,4,2,4,1
1897,64,Male,99100,Monthly,23,Indian,Lunch,3,Celebration,Dine-in,0,54,5,5,1
1898,49,Male,100306,Weekly,163,Italian,Dinner,7,Celebration,Takeaway,1,7,5,3,1
1899,68,Male,38986,Monthly,72,Chinese,Breakfast,4,Casual,Dine-in,1,26,3,3,5
1900,38,Male,57631,Daily,153,Italian,Breakfast,9,Business,Dine-in,0,39,1,4,1
1901,22,Female,98764,Weekly,187,Italian,Lunch,8,Celebration,Dine-in,0,47,3,4,2
1902,21,Female,131794,Weekly,161,Indian,Lunch,6,Celebration,Takeaway,0,52,5,3,4
1903,37,Female,93951,Daily,196,Mexican,Lunch,7,Business,Dine-in,1,48,2,3,4
1904,44,Male,67956,Weekly,154,Italian,Breakfast,4,Celebration,Dine-in,0,58,1,5,4
1905,56,Male,149324,Monthly,28,Italian,Breakfast,5,Celebration,Dine-in,0,48,1,1,5
1906,47,Male,42277,Rarely,46,Mexican,Lunch,4,Celebration,Takeaway,0,33,5,2,4
1907,38,Female,122086,Monthly,69,American,Dinner,4,Casual,Takeaway,0,37,2,3,5
1908,22,Female,139612,Weekly,167,Mexican,Lunch,5,Casual,Dine-in,0,21,5,4,5
1909,23,Female,92944,Monthly,28,Chinese,Breakfast,9,Casual,Takeaway,0,15,3,3,3
1910,57,Female,103508,Rarely,39,Chinese,Breakfast,3,Celebration,Dine-in,0,11,3,1,1
1911,41,Female,144748,Weekly,131,Mexican,Dinner,6,Celebration,Dine-in,1,45,1,5,3
1912,56,Female,27906,Rarely,165,Mexican,Breakfast,1,Casual,Dine-in,0,33,4,4,3
1913,27,Female,44687,Weekly,36,Indian,Lunch,3,Celebration,Dine-in,1,16,5,5,1
1914,61,Male,115593,Weekly,149,Chinese,Dinner,4,Celebration,Takeaway,1,29,1,3,4
1915,18,Female,120080,Daily,124,Mexican,Dinner,6,Business,Dine-in,0,50,1,5,4
1916,52,Male,22243,Rarely,191,Italian,Dinner,3,Casual,Dine-in,1,37,2,5,3
1917,39,Female,53426,Rarely,133,Italian,Dinner,5,Casual,Takeaway,1,38,3,4,3
1918,19,Female,39874,Rarely,127,Indian,Lunch,2,Celebration,Takeaway,1,21,4,4,1
1919,50,Male,28327,Monthly,192,Indian,Dinner,2,Casual,Takeaway,0,36,2,5,3
1920,68,Female,144274,Rarely,155,Mexican,Dinner,8,Casual,Takeaway,0,13,5,5,1
1921,20,Female,137082,Weekly,114,Chinese,Lunch,7,Celebration,Dine-in,0,56,3,3,4
1922,50,Female,98241,Weekly,110,American,Lunch,7,Celebration,Dine-in,1,47,2,4,4
1923,48,Female,139833,Monthly,78,Italian,Lunch,6,Business,Dine-in,0,23,3,1,3
1924,54,Male,65705,Weekly,160,Chinese,Dinner,8,Business,Takeaway,1,0,5,1,5
1925,26,Female,29768,Rarely,145,Italian,Dinner,8,Casual,Dine-in,0,45,5,1,1
1926,31,Female,149807,Rarely,167,Italian,Breakfast,8,Business,Takeaway,1,49,3,4,4
1927,55,Female,116157,Weekly,181,American,Dinner,9,Casual,Takeaway,0,8,5,5,2
1928,53,Male,109748,Monthly,95,Mexican,Lunch,8,Casual,Dine-in,0,27,5,5,3
1929,51,Male,87848,Monthly,99,Mexican,Breakfast,4,Casual,Dine-in,0,25,4,3,5
1930,27,Female,107937,Weekly,124,Mexican,Lunch,7,Business,Takeaway,1,17,3,1,1
1931,28,Male,119993,Rarely,93,Indian,Breakfast,1,Casual,Takeaway,1,10,1,4,4
1932,23,Female,67998,Daily,58,Mexican,Lunch,7,Business,Takeaway,0,40,5,5,1
1933,60,Female,75810,Monthly,133,Chinese,Breakfast,2,Casual,Dine-in,1,25,2,3,1
1934,42,Male,106711,Weekly,170,Italian,Lunch,5,Celebration,Takeaway,1,48,1,2,1
1935,38,Female,119070,Daily,124,American,Lunch,7,Casual,Dine-in,0,24,2,1,1
1936,37,Male,30693,Monthly,117,Italian,Breakfast,7,Business,Dine-in,0,1,1,4,2
1937,42,Male,106329,Weekly,197,Mexican,Breakfast,4,Celebration,Dine-in,1,45,2,2,5
1938,60,Male,51305,Weekly,66,Indian,Breakfast,3,Celebration,Dine-in,1,40,1,4,5
1939,18,Male,102824,Monthly,66,Indian,Dinner,6,Casual,Takeaway,1,44,3,3,5
1940,26,Male,41367,Monthly,86,Chinese,Dinner,2,Business,Takeaway,1,37,5,4,3
1941,28,Female,61785,Weekly,77,Chinese,Lunch,3,Business,Dine-in,0,13,5,1,1
1942,29,Male,67891,Weekly,136,Indian,Dinner,9,Business,Dine-in,1,41,5,3,5
1943,36,Female,91694,Monthly,94,American,Lunch,2,Casual,Dine-in,1,38,5,3,4
1944,36,Male,26267,Rarely,79,Mexican,Breakfast,1,Business,Takeaway,0,15,5,1,4
1945,27,Female,94031,Weekly,138,American,Lunch,2,Business,Dine-in,1,2,3,4,1
1946,30,Female,33666,Weekly,121,Indian,Breakfast,4,Business,Takeaway,1,59,1,1,5
1947,35,Female,122302,Daily,150,Mexican,Lunch,6,Business,Dine-in,0,23,5,4,4
1948,43,Male,78833,Weekly,169,Mexican,Dinner,5,Business,Takeaway,1,20,4,5,3
1949,29,Male,102373,Weekly,113,Chinese,Lunch,7,Casual,Takeaway,0,39,2,1,4
1950,67,Female,87167,Weekly,152,Chinese,Lunch,4,Celebration,Dine-in,1,15,5,5,4
1951,20,Male,132699,Weekly,138,Mexican,Lunch,1,Celebration,Dine-in,0,47,5,1,4
1952,45,Female,58964,Weekly,69,Italian,Dinner,6,Casual,Dine-in,0,2,4,2,4
1953,28,Male,131905,Monthly,78,Italian,Lunch,2,Casual,Takeaway,0,48,3,2,3
1954,58,Male,77790,Monthly,181,Italian,Lunch,9,Celebration,Takeaway,1,35,3,5,4
1955,24,Male,86722,Weekly,43,Mexican,Lunch,9,Business,Dine-in,1,29,5,3,1
1956,25,Female,72063,Daily,138,Mexican,Breakfast,2,Celebration,Dine-in,1,16,1,1,3
1957,40,Male,138881,Rarely,103,Chinese,Breakfast,1,Business,Dine-in,1,9,4,1,2
1958,67,Male,95495,Weekly,189,Mexican,Breakfast,9,Celebration,Dine-in,0,59,5,4,2
1959,67,Male,70734,Weekly,100,Italian,Breakfast,3,Celebration,Takeaway,0,54,3,2,5
1960,60,Female,37793,Weekly,153,American,Breakfast,7,Casual,Takeaway,0,41,1,3,3
1961,20,Female,68729,Rarely,179,Indian,Breakfast,2,Business,Takeaway,1,30,3,4,2
1962,64,Male,83708,Monthly,36,Indian,Lunch,9,Celebration,Takeaway,0,18,3,2,5
1963,25,Male,137357,Rarely,133,Italian,Lunch,8,Business,Dine-in,0,35,1,1,3
1964,67,Male,75950,Weekly,42,Mexican,Lunch,3,Celebration,Takeaway,1,40,1,3,2
1965,49,Female,38406,Monthly,179,Indian,Lunch,5,Celebration,Takeaway,1,1,1,2,2
1966,43,Female,45368,Weekly,198,Indian,Breakfast,3,Celebration,Takeaway,0,51,2,1,3
1967,55,Male,29288,Daily,118,American,Breakfast,9,Business,Dine-in,1,1,1,4,5
1968,48,Male,66922,Weekly,124,American,Dinner,4,Business,Takeaway,0,13,1,3,3
1969,21,Female,25345,Monthly,56,Italian,Breakfast,6,Celebration,Dine-in,0,27,1,5,3
1970,22,Male,72653,Weekly,28,Mexican,Dinner,7,Celebration,Takeaway,1,5,1,2,3
1971,23,Male,49897,Weekly,120,Italian,Dinner,9,Celebration,Takeaway,1,56,5,4,1
1972,57,Female,35217,Weekly,109,American,Breakfast,6,Celebration,Dine-in,0,38,1,5,4
1973,25,Male,87107,Rarely,46,Italian,Lunch,9,Business,Dine-in,0,11,5,1,5
1974,59,Male,46860,Rarely,144,Italian,Dinner,5,Casual,Dine-in,1,24,5,5,5
1975,52,Male,117372,Weekly,153,Mexican,Lunch,6,Business,Dine-in,1,3,1,2,4
1976,41,Female,64304,Monthly,102,Mexican,Lunch,7,Celebration,Dine-in,0,37,5,1,1
1977,61,Female,70580,Monthly,32,American,Breakfast,2,Business,Dine-in,0,56,4,3,2
1978,37,Female,79140,Monthly,193,Italian,Dinner,6,Celebration,Dine-in,1,34,3,2,2
1979,67,Male,46110,Weekly,20,American,Breakfast,1,Casual,Takeaway,1,42,4,1,1
1980,67,Female,78930,Rarely,199,Chinese,Dinner,1,Casual,Takeaway,0,44,5,1,1
1981,32,Female,54527,Weekly,195,Mexican,Dinner,9,Business,Dine-in,1,43,5,2,4
1982,33,Male,84659,Monthly,182,Chinese,Dinner,1,Casual,Dine-in,1,38,3,2,2
1983,25,Male,36708,Weekly,173,American,Dinner,5,Business,Dine-in,0,22,2,4,1
1984,25,Female,51223,Monthly,44,Mexican,Dinner,5,Casual,Dine-in,0,21,1,3,2
1985,64,Female,51895,Weekly,85,Indian,Lunch,9,Business,Dine-in,1,0,5,1,2
1986,52,Female,41612,Weekly,74,Indian,Breakfast,1,Business,Takeaway,0,31,2,5,2
1987,36,Male,97762,Rarely,108,Italian,Lunch,1,Celebration,Dine-in,0,38,2,1,4
1988,38,Male,128458,Monthly,156,Italian,Dinner,2,Celebration,Takeaway,0,7,4,3,2
1989,46,Male,60825,Weekly,62,Italian,Dinner,4,Casual,Takeaway,1,14,5,4,2
1990,36,Female,135764,Weekly,191,Mexican,Breakfast,9,Business,Dine-in,1,41,2,3,4
1991,36,Female,111460,Weekly,102,Chinese,Dinner,2,Celebration,Takeaway,0,32,4,5,4
1992,55,Male,104172,Rarely,121,Chinese,Lunch,3,Business,Takeaway,1,3,3,4,1
1993,21,Female,71614,Monthly,115,Italian,Lunch,6,Celebration,Dine-in,0,45,1,5,5
1994,46,Female,120149,Rarely,98,Chinese,Dinner,5,Business,Dine-in,0,21,3,1,3
1995,36,Male,53518,Weekly,94,Chinese,Dinner,2,Casual,Takeaway,1,51,3,5,1
1996,18,Male,115653,Rarely,163,Indian,Lunch,2,Business,Dine-in,1,37,1,1,1
1997,24,Female,79625,Weekly,69,Chinese,Dinner,5,Celebration,Dine-in,1,7,1,2,1
1998,51,Male,23942,Weekly,96,Chinese,Lunch,3,Casual,Dine-in,0,45,2,5,1
1999,40,Male,102658,Rarely,130,American,Dinner,6,Casual,Takeaway,0,19,3,1,1
2000,48,Female,47019,Monthly,138,American,Dinner,1,Casual,Takeaway,1,35,4,1,4
2001,26,Male,143389,Monthly,25,Indian,Breakfast,3,Casual,Dine-in,0,53,1,1,3
2002,35,Female,66650,Weekly,21,Chinese,Breakfast,8,Celebration,Takeaway,0,30,1,3,5
2003,60,Male,139519,Weekly,80,Indian,Lunch,8,Casual,Dine-in,1,37,5,5,4
2004,54,Female,105133,Rarely,107,Chinese,Lunch,7,Celebration,Takeaway,0,32,1,2,4
2005,52,Female,57910,Rarely,152,Italian,Dinner,4,Celebration,Takeaway,1,57,2,3,4
2006,59,Female,144122,Rarely,99,American,Lunch,6,Business,Dine-in,0,2,5,3,4
2007,50,Female,117727,Weekly,109,Mexican,Breakfast,4,Business,Dine-in,0,22,4,2,3
2008,38,Male,48758,Weekly,125,Mexican,Lunch,7,Celebration,Takeaway,1,55,4,5,5
2009,46,Female,58134,Weekly,166,Indian,Dinner,4,Business,Dine-in,0,26,5,2,1
2010,35,Female,63536,Monthly,146,Indian,Breakfast,4,Casual,Dine-in,0,32,2,5,2
2011,53,Female,106476,Weekly,190,Indian,Lunch,3,Celebration,Dine-in,0,8,5,3,1
2012,66,Female,63529,Monthly,104,Italian,Lunch,8,Casual,Takeaway,0,9,4,2,4
2013,22,Female,46884,Weekly,87,American,Dinner,8,Celebration,Dine-in,1,4,5,5,3
2014,59,Male,144658,Rarely,190,Indian,Lunch,3,Celebration,Dine-in,0,51,2,1,1
2015,33,Female,69243,Rarely,87,American,Breakfast,6,Business,Takeaway,0,25,2,5,5
2016,60,Male,93622,Weekly,129,Indian,Dinner,8,Business,Takeaway,0,35,2,4,4
2017,38,Female,119380,Monthly,48,Chinese,Dinner,7,Celebration,Takeaway,1,57,1,5,3
2018,50,Male,82562,Monthly,161,American,Lunch,1,Celebration,Takeaway,0,53,3,2,3
2019,26,Female,30427,Monthly,13,Indian,Lunch,3,Celebration,Takeaway,0,44,3,3,4
2020,59,Male,20454,Weekly,195,Indian,Breakfast,5,Casual,Takeaway,1,17,4,4,4
2021,60,Female,66039,Monthly,97,American,Lunch,3,Casual,Takeaway,1,7,5,1,4
2022,28,Female,63728,Weekly,60,Italian,Lunch,5,Business,Dine-in,0,25,1,2,3
2023,18,Male,80732,Monthly,166,Italian,Dinner,2,Casual,Dine-in,0,5,1,3,3
2024,42,Male,117221,Rarely,127,American,Dinner,5,Business,Dine-in,0,27,5,4,4
2025,38,Female,60491,Weekly,41,Italian,Lunch,4,Business,Takeaway,1,19,4,1,5
2026,59,Male,104397,Rarely,76,Italian,Lunch,5,Business,Dine-in,1,3,2,2,4
2027,47,Male,110552,Weekly,16,Chinese,Lunch,7,Casual,Takeaway,1,50,3,3,3
2028,53,Male,74375,Daily,140,Italian,Lunch,6,Business,Dine-in,1,6,3,3,5
2029,44,Female,62198,Monthly,134,Chinese,Dinner,8,Business,Takeaway,1,36,1,4,3
2030,52,Female,108514,Monthly,156,Mexican,Lunch,6,Celebration,Dine-in,1,36,4,3,5
2031,30,Male,89071,Daily,137,Italian,Dinner,6,Casual,Dine-in,1,46,4,4,4
2032,69,Female,136645,Monthly,107,Chinese,Dinner,8,Celebration,Dine-in,0,47,1,3,2
2033,51,Male,109676,Weekly,172,Indian,Lunch,2,Celebration,Takeaway,1,15,3,5,1
2034,40,Female,75646,Monthly,40,Chinese,Breakfast,7,Business,Takeaway,1,39,5,1,5
2035,19,Female,130704,Rarely,58,Indian,Breakfast,9,Celebration,Dine-in,0,19,4,1,1
2036,31,Female,121738,Rarely,141,Italian,Dinner,6,Business,Takeaway,1,30,2,5,1
2037,47,Male,103678,Rarely,92,Italian,Breakfast,6,Celebration,Dine-in,0,20,3,1,4
2038,64,Male,39127,Weekly,57,Indian,Lunch,1,Casual,Takeaway,1,41,3,4,3
2039,46,Male,82286,Weekly,27,Indian,Dinner,4,Celebration,Takeaway,0,29,4,4,4
2040,66,Female,75130,Rarely,128,Indian,Dinner,2,Casual,Dine-in,0,29,2,2,1
2041,59,Female,66969,Weekly,105,Mexican,Lunch,3,Casual,Dine-in,1,47,5,5,5
2042,49,Female,42551,Monthly,168,American,Lunch,9,Business,Takeaway,1,16,3,5,2
2043,40,Male,116352,Monthly,109,Chinese,Lunch,2,Business,Dine-in,1,15,1,3,1
2044,47,Male,134821,Weekly,94,Italian,Lunch,1,Business,Takeaway,0,54,4,5,4
2045,41,Male,122715,Weekly,159,Indian,Breakfast,3,Casual,Takeaway,0,47,4,2,5
2046,68,Female,91633,Weekly,11,Mexican,Breakfast,1,Business,Takeaway,0,23,5,2,5
2047,69,Male,28343,Rarely,147,Indian,Lunch,7,Business,Takeaway,0,53,5,4,1
2048,54,Male,85802,Weekly,37,Indian,Dinner,4,Casual,Dine-in,1,41,4,4,1
2049,62,Male,127875,Daily,62,Mexican,Breakfast,1,Business,Takeaway,1,13,3,2,3
2050,35,Male,52586,Weekly,137,Italian,Dinner,8,Business,Takeaway,1,38,5,2,3
2051,59,Female,146090,Monthly,61,American,Lunch,2,Celebration,Dine-in,1,12,5,2,1
2052,36,Female,48252,Weekly,86,Chinese,Dinner,7,Casual,Dine-in,0,7,4,4,4
2053,29,Male,88484,Weekly,161,Italian,Lunch,3,Business,Takeaway,0,27,1,5,5
2054,26,Male,87899,Monthly,187,American,Lunch,4,Casual,Dine-in,0,20,4,4,5
2055,62,Female,32640,Weekly,52,Mexican,Lunch,4,Casual,Takeaway,0,5,5,3,2
2056,59,Male,120681,Monthly,182,Chinese,Lunch,1,Celebration,Takeaway,1,14,3,2,5
2057,35,Male,136005,Weekly,97,Indian,Breakfast,5,Celebration,Takeaway,1,2,3,4,3
2058,32,Female,136388,Daily,169,American,Lunch,5,Celebration,Takeaway,1,34,5,4,3
2059,42,Female,77145,Daily,175,Chinese,Lunch,4,Celebration,Dine-in,1,29,3,2,1
2060,24,Female,27805,Monthly,199,American,Breakfast,7,Casual,Takeaway,1,37,1,4,3
2061,50,Male,84448,Weekly,165,American,Breakfast,3,Celebration,Takeaway,0,57,3,2,5
2062,62,Female,37619,Weekly,11,Chinese,Dinner,3,Business,Dine-in,1,22,4,4,2
2063,65,Male,105938,Weekly,123,Mexican,Breakfast,9,Casual,Takeaway,0,4,3,5,1
2064,69,Male,53448,Weekly,62,Indian,Breakfast,6,Celebration,Takeaway,0,2,1,4,2
2065,64,Male,39097,Rarely,97,American,Dinner,1,Celebration,Takeaway,0,28,4,5,2
